,ticker,period,mktcap,tao1,tao2,vol
2659,UTX_UNITED TECHNOLOGIES CORP,2.0,cap5,1843.7643001,1694.86023493,normalVol
4032,UTX_UNITED TECHNOLOGIES CORP,3.0,cap5,1692.95667313,1733.10094785,normalVol
5405,UTX_UNITED TECHNOLOGIES CORP,4.0,cap5,2250.29416008,2714.45985792,increasingVol
6778,UTX_UNITED TECHNOLOGIES CORP,5.0,cap5,3253.1474427,2275.84948367,decreacingVol
8151,UTX_UNITED TECHNOLOGIES CORP,6.0,cap5,3859.72018724,3234.46832408,normalVol
9524,UTX_UNITED TECHNOLOGIES CORP,7.0,cap5,2482.91968091,3157.32055322,increasingVol
2660,UVN_UNIVISION COMMUNICATIONS INC,2.0,nan,,,normalVol
4033,UVN_UNIVISION COMMUNICATIONS INC,3.0,nan,1014.71729511,71.6333205079,decreacingVol
5406,UVN_UNIVISION COMMUNICATIONS INC,4.0,cap3,3237.23371069,4950.76160131,increasingVol
6779,UVN_UNIVISION COMMUNICATIONS INC,5.0,cap3,5975.65275538,5599.4172104,normalVol
8152,UVN_UNIVISION COMMUNICATIONS INC,6.0,nan,305.320751428,357.115298534,normalVol
9525,UVN_UNIVISION COMMUNICATIONS INC,7.0,nan,,,normalVol
2661,U_U S AIRWAYS GROUP INC,2.0,nan,,,normalVol
4034,U_U S AIRWAYS GROUP INC,3.0,nan,,,normalVol
5407,U_U S AIRWAYS GROUP INC,4.0,cap2,6566.72017428,5260.79399479,decreacingVol
6780,U_U S AIRWAYS GROUP INC,5.0,nan,1082.9404339,1083.06470417,normalVol
8153,U_U S AIRWAYS GROUP INC,6.0,nan,,,normalVol
9526,U_U S AIRWAYS GROUP INC,7.0,nan,,,normalVol
2662,VAR_VARIAN MEDICAL SYSTEMS INC,2.0,nan,,,normalVol
4035,VAR_VARIAN MEDICAL SYSTEMS INC,3.0,nan,,,normalVol
5408,VAR_VARIAN MEDICAL SYSTEMS INC,4.0,nan,1957.7591513,2360.33757396,increasingVol
6781,VAR_VARIAN MEDICAL SYSTEMS INC,5.0,cap3,5350.89032248,4818.80232818,normalVol
8154,VAR_VARIAN MEDICAL SYSTEMS INC,6.0,cap3,7241.98771357,5993.66315007,decreacingVol
9527,VAR_VARIAN MEDICAL SYSTEMS INC,7.0,cap2,4947.18116163,4866.00949677,normalVol
2663,VAT_VARITY CORP,2.0,cap2,2158.52270708,1618.51432402,decreacingVol
4036,VAT_VARITY CORP,3.0,cap2,3486.65799501,2702.49686973,decreacingVol
5409,VAT_VARITY CORP,4.0,nan,,,normalVol
6782,VAT_VARITY CORP,5.0,nan,,,normalVol
8155,VAT_VARITY CORP,6.0,nan,,,normalVol
9528,VAT_VARITY CORP,7.0,nan,,,normalVol
2664,VC_VISTEON CORP,2.0,nan,,,normalVol
4037,VC_VISTEON CORP,3.0,nan,,,normalVol
5410,VC_VISTEON CORP,4.0,nan,1009.05851799,1108.69852088,normalVol
6783,VC_VISTEON CORP,5.0,cap1,4949.89448015,10155.9566458,increasingVol
8156,VC_VISTEON CORP,6.0,nan,5774.47302692,4605.53695116,decreacingVol
9529,VC_VISTEON CORP,7.0,cap1,6699.42875253,9672.380044,increasingVol
2665,VFC_V F CORP,2.0,cap4,1384.90540818,1363.74873183,normalVol
4038,VFC_V F CORP,3.0,cap4,1971.5766096,1220.1011385,decreacingVol
5411,VFC_V F CORP,4.0,cap3,1331.62879271,1549.47460285,normalVol
6784,VFC_V F CORP,5.0,cap3,2294.33745985,2768.80498513,increasingVol
8157,VFC_V F CORP,6.0,cap3,5785.88363685,5612.75907304,normalVol
9530,VFC_V F CORP,7.0,cap4,3417.5482662,3351.0179255,normalVol
2666,VIAB_VIACOM INC NEW,2.0,nan,,,normalVol
4039,VIAB_VIACOM INC NEW,3.0,nan,,,normalVol
5412,VIAB_VIACOM INC NEW,4.0,nan,,,normalVol
6785,VIAB_VIACOM INC NEW,5.0,nan,,,normalVol
8158,VIAB_VIACOM INC NEW,6.0,nan,96.2681832976,65.3340111971,decreacingVol
9531,VIAB_VIACOM INC NEW,7.0,cap4,4901.89564275,6986.42833869,increasingVol
2667,VIAV_VIAVI SOLUTIONS INC,2.0,nan,,,normalVol
4040,VIAV_VIAVI SOLUTIONS INC,3.0,nan,,,normalVol
5413,VIAV_VIAVI SOLUTIONS INC,4.0,nan,,,normalVol
6786,VIAV_VIAVI SOLUTIONS INC,5.0,nan,,,normalVol
8159,VIAV_VIAVI SOLUTIONS INC,6.0,nan,,,normalVol
9532,VIAV_VIAVI SOLUTIONS INC,7.0,nan,1766.15596197,1624.54562085,normalVol
2668,VLO_VALERO ENERGY CORP NEW,2.0,nan,,,normalVol
4041,VLO_VALERO ENERGY CORP NEW,3.0,nan,,,normalVol
5414,VLO_VALERO ENERGY CORP NEW,4.0,cap2,2791.18925782,8260.70175563,increasingVol
6787,VLO_VALERO ENERGY CORP NEW,5.0,cap4,8653.89434283,12660.5205442,increasingVol
8160,VLO_VALERO ENERGY CORP NEW,6.0,cap4,13695.7136862,11883.4507941,normalVol
9533,VLO_VALERO ENERGY CORP NEW,7.0,cap4,9969.78767862,8347.66387109,normalVol
2669,VLO_VALERO ENERGY CORP,2.0,cap1,4670.69578429,3273.3855095,decreacingVol
4042,VLO_VALERO ENERGY CORP,3.0,cap2,1877.9042593,1526.54838844,decreacingVol
5415,VLO_VALERO ENERGY CORP,4.0,nan,640.606573153,587.234538637,normalVol
6788,VLO_VALERO ENERGY CORP,5.0,nan,,,normalVol
8161,VLO_VALERO ENERGY CORP,6.0,nan,,,normalVol
9534,VLO_VALERO ENERGY CORP,7.0,nan,,,normalVol
2670,VMC_VULCAN MATERIALS CO,2.0,cap3,323.7783141,477.944616435,increasingVol
4043,VMC_VULCAN MATERIALS CO,3.0,cap3,488.497159903,705.792904202,increasingVol
5416,VMC_VULCAN MATERIALS CO,4.0,cap3,974.820352916,1327.56099754,increasingVol
6789,VMC_VULCAN MATERIALS CO,5.0,cap3,1810.09339495,3436.86342277,increasingVol
8162,VMC_VULCAN MATERIALS CO,6.0,cap3,10282.3269948,7480.65364305,decreacingVol
9535,VMC_VULCAN MATERIALS CO,7.0,cap2,3580.59621056,5312.19351947,increasingVol
2671,VNO_VORNADO REALTY TRUST,2.0,nan,,,normalVol
4044,VNO_VORNADO REALTY TRUST,3.0,nan,568.197539016,425.135787617,decreacingVol
5417,VNO_VORNADO REALTY TRUST,4.0,cap2,1619.35940928,1861.44908247,normalVol
6790,VNO_VORNADO REALTY TRUST,5.0,cap4,2258.82604999,3173.55632357,increasingVol
8163,VNO_VORNADO REALTY TRUST,6.0,cap4,11296.4705164,6112.52505071,decreacingVol
9536,VNO_VORNADO REALTY TRUST,7.0,cap4,3220.14954454,2829.4817681,normalVol
2672,VO_SEAGRAM LTD,2.0,cap5,1003.4752808,703.280095704,decreacingVol
4045,VO_SEAGRAM LTD,3.0,cap5,586.90556436,895.249653109,increasingVol
5418,VO_SEAGRAM LTD,4.0,cap5,886.770501729,1728.3318025,increasingVol
6791,VO_SEAGRAM LTD,5.0,nan,,,normalVol
8164,VO_SEAGRAM LTD,6.0,nan,,,normalVol
9537,VO_SEAGRAM LTD,7.0,nan,,,normalVol
2673,VRSK_VERISK ANALYTICS INC,2.0,nan,,,normalVol
4046,VRSK_VERISK ANALYTICS INC,3.0,nan,,,normalVol
5419,VRSK_VERISK ANALYTICS INC,4.0,nan,,,normalVol
6792,VRSK_VERISK ANALYTICS INC,5.0,nan,,,normalVol
8165,VRSK_VERISK ANALYTICS INC,6.0,nan,2291.3176037,1559.30035632,decreacingVol
9538,VRSK_VERISK ANALYTICS INC,7.0,cap3,2911.47168955,3535.07056555,increasingVol
2674,VRSN_VERISIGN INC,2.0,nan,,,normalVol
4047,VRSN_VERISIGN INC,3.0,nan,,,normalVol
5420,VRSN_VERISIGN INC,4.0,cap4,12286.2891327,19037.1685302,increasingVol
6793,VRSN_VERISIGN INC,5.0,cap3,12974.4819904,10679.2198916,decreacingVol
8166,VRSN_VERISIGN INC,6.0,cap3,12522.8517025,12581.1241452,normalVol
9539,VRSN_VERISIGN INC,7.0,cap2,8986.33339283,5637.52498723,decreacingVol
2675,VRTS_VERITAS SOFTWARE CORP,2.0,nan,,,normalVol
4048,VRTS_VERITAS SOFTWARE CORP,3.0,nan,2952.92836417,3821.51964827,increasingVol
5421,VRTS_VERITAS SOFTWARE CORP,4.0,cap5,11249.5632367,16450.6400615,increasingVol
6794,VRTS_VERITAS SOFTWARE CORP,5.0,nan,11376.8296175,7765.75990408,decreacingVol
8167,VRTS_VERITAS SOFTWARE CORP,6.0,nan,,,normalVol
9540,VRTS_VERITAS SOFTWARE CORP,7.0,nan,,,normalVol
2676,VRTX_VERTEX PHARMACEUTICALS INC,2.0,nan,568.449786542,418.268128943,decreacingVol
4049,VRTX_VERTEX PHARMACEUTICALS INC,3.0,cap1,2721.49189539,3267.66724993,increasingVol
5422,VRTX_VERTEX PHARMACEUTICALS INC,4.0,cap2,6291.5105333,10926.5365751,increasingVol
6795,VRTX_VERTEX PHARMACEUTICALS INC,5.0,cap1,6770.86439689,8568.30032974,increasingVol
8168,VRTX_VERTEX PHARMACEUTICALS INC,6.0,cap3,10417.2467059,7123.25323943,decreacingVol
9541,VRTX_VERTEX PHARMACEUTICALS INC,7.0,cap4,6668.44137837,4633.60677482,decreacingVol
2677,VSM_VERSUM MATERIALS INC,2.0,nan,,,normalVol
4050,VSM_VERSUM MATERIALS INC,3.0,nan,,,normalVol
5423,VSM_VERSUM MATERIALS INC,4.0,nan,,,normalVol
6796,VSM_VERSUM MATERIALS INC,5.0,nan,,,normalVol
8169,VSM_VERSUM MATERIALS INC,6.0,nan,,,normalVol
9542,VSM_VERSUM MATERIALS INC,7.0,nan,1020.75044525,287.711232798,decreacingVol
2678,VTR_VENTAS INC,2.0,nan,,,normalVol
4051,VTR_VENTAS INC,3.0,nan,,,normalVol
5424,VTR_VENTAS INC,4.0,nan,1820.36056338,1013.08708329,decreacingVol
6797,VTR_VENTAS INC,5.0,cap1,2722.86796985,2887.23346418,normalVol
8170,VTR_VENTAS INC,6.0,cap3,10513.3241696,6634.42337712,decreacingVol
9543,VTR_VENTAS INC,7.0,cap4,3568.42071767,4795.97784755,increasingVol
2679,VTSS_VITESSE SEMICONDUCTOR CORP,2.0,nan,403.611536535,40.1016245617,decreacingVol
4052,VTSS_VITESSE SEMICONDUCTOR CORP,3.0,cap1,3973.65338211,12057.2841079,increasingVol
5425,VTSS_VITESSE SEMICONDUCTOR CORP,4.0,cap3,12008.3681048,19988.8289822,increasingVol
6798,VTSS_VITESSE SEMICONDUCTOR CORP,5.0,cap1,17682.6739329,16729.8434989,normalVol
8171,VTSS_VITESSE SEMICONDUCTOR CORP,6.0,nan,717.002848069,425.353737914,decreacingVol
9544,VTSS_VITESSE SEMICONDUCTOR CORP,7.0,nan,1907.68883717,2714.06611545,increasingVol
2680,VZ_VERIZON COMMUNICATIONS INC,2.0,nan,,,normalVol
4053,VZ_VERIZON COMMUNICATIONS INC,3.0,nan,,,normalVol
5426,VZ_VERIZON COMMUNICATIONS INC,4.0,nan,382.578497959,368.583050337,normalVol
6799,VZ_VERIZON COMMUNICATIONS INC,5.0,cap5,1651.2892044,2107.46170244,increasingVol
8172,VZ_VERIZON COMMUNICATIONS INC,6.0,cap5,3416.10590536,3934.054064,normalVol
9545,VZ_VERIZON COMMUNICATIONS INC,7.0,cap5,3443.44171067,2275.33108366,decreacingVol
2681,V_VISA INC,2.0,nan,,,normalVol
4054,V_VISA INC,3.0,nan,,,normalVol
5427,V_VISA INC,4.0,nan,,,normalVol
6800,V_VISA INC,5.0,nan,,,normalVol
8173,V_VISA INC,6.0,cap5,10718.2964644,5999.7759966,decreacingVol
9546,V_VISA INC,7.0,cap5,3956.07972905,2968.81434147,decreacingVol
2682,WAI_WESTERN ATLAS INC,2.0,nan,,,normalVol
4055,WAI_WESTERN ATLAS INC,3.0,nan,977.263361167,797.311959178,decreacingVol
5428,WAI_WESTERN ATLAS INC,4.0,nan,665.819958526,1458.97640975,increasingVol
6801,WAI_WESTERN ATLAS INC,5.0,nan,,,normalVol
8174,WAI_WESTERN ATLAS INC,6.0,nan,,,normalVol
9547,WAI_WESTERN ATLAS INC,7.0,nan,,,normalVol
2683,WAMU_WASHINGTON MUTUAL INC,2.0,nan,,,normalVol
4056,WAMU_WASHINGTON MUTUAL INC,3.0,nan,1243.00396791,1785.23847034,increasingVol
5429,WAMU_WASHINGTON MUTUAL INC,4.0,nan,3302.22251273,2350.87069642,decreacingVol
6802,WAMU_WASHINGTON MUTUAL INC,5.0,nan,,,normalVol
8175,WAMU_WASHINGTON MUTUAL INC,6.0,nan,,,normalVol
9548,WAMU_WASHINGTON MUTUAL INC,7.0,nan,,,normalVol
2684,WANG_WANG LABORATORIES INC NEW,2.0,nan,,,normalVol
4057,WANG_WANG LABORATORIES INC NEW,3.0,nan,2681.99825939,2695.69308567,normalVol
5430,WANG_WANG LABORATORIES INC NEW,4.0,nan,2378.05370092,2997.12263046,increasingVol
6803,WANG_WANG LABORATORIES INC NEW,5.0,nan,,,normalVol
8176,WANG_WANG LABORATORIES INC NEW,6.0,nan,,,normalVol
9549,WANG_WANG LABORATORIES INC NEW,7.0,nan,,,normalVol
2685,WAT_WATERS CORP,2.0,nan,,,normalVol
4058,WAT_WATERS CORP,3.0,nan,799.73260175,614.188136216,decreacingVol
5431,WAT_WATERS CORP,4.0,cap3,2655.03487965,5255.03660315,increasingVol
6804,WAT_WATERS CORP,5.0,cap2,5086.13234006,4140.27773678,decreacingVol
8177,WAT_WATERS CORP,6.0,cap3,7239.92397495,5975.21172243,decreacingVol
9550,WAT_WATERS CORP,7.0,cap2,4324.78875086,3784.08619146,normalVol
2686,WBA_WALGREENS BOOTS ALLIANCE INC,2.0,nan,,,normalVol
4059,WBA_WALGREENS BOOTS ALLIANCE INC,3.0,nan,,,normalVol
5432,WBA_WALGREENS BOOTS ALLIANCE INC,4.0,nan,,,normalVol
6805,WBA_WALGREENS BOOTS ALLIANCE INC,5.0,nan,,,normalVol
8178,WBA_WALGREENS BOOTS ALLIANCE INC,6.0,nan,,,normalVol
9551,WBA_WALGREENS BOOTS ALLIANCE INC,7.0,nan,1041.910792,1071.1050852,normalVol
2687,WB_WACHOVIA CORP 2ND NEW,2.0,nan,,,normalVol
4060,WB_WACHOVIA CORP 2ND NEW,3.0,nan,,,normalVol
5433,WB_WACHOVIA CORP 2ND NEW,4.0,nan,143.002578495,75.7321782051,decreacingVol
6806,WB_WACHOVIA CORP 2ND NEW,5.0,cap5,1542.72834352,1771.56529549,normalVol
8179,WB_WACHOVIA CORP 2ND NEW,6.0,nan,1496.30898311,7950.76543195,increasingVol
9552,WB_WACHOVIA CORP 2ND NEW,7.0,nan,,,normalVol
2688,WB_WACHOVIA CORP NEW,2.0,nan,123.242296818,80.245883145,decreacingVol
4061,WB_WACHOVIA CORP NEW,3.0,cap4,833.399162034,717.637090901,normalVol
5434,WB_WACHOVIA CORP NEW,4.0,cap5,1108.2143899,2005.49926041,increasingVol
6807,WB_WACHOVIA CORP NEW,5.0,nan,,,normalVol
8180,WB_WACHOVIA CORP NEW,6.0,nan,,,normalVol
9553,WB_WACHOVIA CORP NEW,7.0,nan,,,normalVol
2689,WB_WACHOVIA CORP,2.0,nan,,,normalVol
4062,WB_WACHOVIA CORP,3.0,nan,,,normalVol
5435,WB_WACHOVIA CORP,4.0,nan,,,normalVol
6808,WB_WACHOVIA CORP,5.0,nan,,,normalVol
8181,WB_WACHOVIA CORP,6.0,nan,,,normalVol
9554,WB_WACHOVIA CORP,7.0,nan,,,normalVol
2690,WCI_WARNER COMMUNICATIONS INC,2.0,nan,1456.63660151,2022.64666599,increasingVol
4063,WCI_WARNER COMMUNICATIONS INC,3.0,nan,,,normalVol
5436,WCI_WARNER COMMUNICATIONS INC,4.0,nan,,,normalVol
6809,WCI_WARNER COMMUNICATIONS INC,5.0,nan,,,normalVol
8182,WCI_WARNER COMMUNICATIONS INC,6.0,nan,,,normalVol
9555,WCI_WARNER COMMUNICATIONS INC,7.0,nan,,,normalVol
2691,WDC_WESTERN DIGITAL CORP,2.0,cap1,4659.61590383,3858.14916268,decreacingVol
4064,WDC_WESTERN DIGITAL CORP,3.0,cap1,7347.48977822,8542.25361378,normalVol
5437,WDC_WESTERN DIGITAL CORP,4.0,cap1,14178.1034634,8436.02679963,decreacingVol
6810,WDC_WESTERN DIGITAL CORP,5.0,cap2,10177.5721277,9116.45049626,normalVol
8183,WDC_WESTERN DIGITAL CORP,6.0,cap3,13388.2771893,13235.6809112,normalVol
9556,WDC_WESTERN DIGITAL CORP,7.0,cap3,8440.99933149,9311.84780558,normalVol
2692,WEC_W E C ENERGY GROUP INC,2.0,nan,,,normalVol
4065,WEC_W E C ENERGY GROUP INC,3.0,nan,,,normalVol
5438,WEC_W E C ENERGY GROUP INC,4.0,nan,,,normalVol
6811,WEC_W E C ENERGY GROUP INC,5.0,nan,,,normalVol
8184,WEC_W E C ENERGY GROUP INC,6.0,nan,,,normalVol
9557,WEC_W E C ENERGY GROUP INC,7.0,nan,1283.10115838,1127.59231133,normalVol
2693,WEN_WENDYS INTERNATIONAL INC,2.0,cap2,2311.67246356,2509.82264078,normalVol
4066,WEN_WENDYS INTERNATIONAL INC,3.0,cap3,2403.25054852,2810.36420201,normalVol
5439,WEN_WENDYS INTERNATIONAL INC,4.0,cap2,2851.08320679,2998.48910841,normalVol
6812,WEN_WENDYS INTERNATIONAL INC,5.0,cap3,6235.76494473,8594.34474378,increasingVol
8185,WEN_WENDYS INTERNATIONAL INC,6.0,nan,3519.66783693,3707.5032283,normalVol
9558,WEN_WENDYS INTERNATIONAL INC,7.0,nan,,,normalVol
2694,WETT_WETTERAU INC,2.0,cap2,1093.18811453,1296.68967813,normalVol
4067,WETT_WETTERAU INC,3.0,nan,308.516895002,791.188002462,increasingVol
5440,WETT_WETTERAU INC,4.0,nan,,,normalVol
6813,WETT_WETTERAU INC,5.0,nan,,,normalVol
8186,WETT_WETTERAU INC,6.0,nan,,,normalVol
9559,WETT_WETTERAU INC,7.0,nan,,,normalVol
2695,WFC_WELLS FARGO & CO NEW,2.0,cap4,1647.42412825,3540.40537118,increasingVol
4068,WFC_WELLS FARGO & CO NEW,3.0,cap5,3362.45889771,2049.85908976,decreacingVol
5441,WFC_WELLS FARGO & CO NEW,4.0,cap5,1742.32395294,1556.64728117,normalVol
6814,WFC_WELLS FARGO & CO NEW,5.0,cap5,1770.46054881,1440.47864303,decreacingVol
8187,WFC_WELLS FARGO & CO NEW,6.0,cap5,9795.16420332,5171.52906806,decreacingVol
9560,WFC_WELLS FARGO & CO NEW,7.0,cap5,2607.98171388,2274.31882352,normalVol
2696,WFI_WHEELABRATOR FRYE INC,2.0,nan,,,normalVol
4069,WFI_WHEELABRATOR FRYE INC,3.0,nan,,,normalVol
5442,WFI_WHEELABRATOR FRYE INC,4.0,nan,,,normalVol
6815,WFI_WHEELABRATOR FRYE INC,5.0,nan,,,normalVol
8188,WFI_WHEELABRATOR FRYE INC,6.0,nan,,,normalVol
9561,WFI_WHEELABRATOR FRYE INC,7.0,nan,,,normalVol
2697,WFM_WHOLE FOODS MARKET INC,2.0,nan,,,normalVol
4070,WFM_WHOLE FOODS MARKET INC,3.0,nan,,,normalVol
5443,WFM_WHOLE FOODS MARKET INC,4.0,nan,,,normalVol
6816,WFM_WHOLE FOODS MARKET INC,5.0,nan,,,normalVol
8189,WFM_WHOLE FOODS MARKET INC,6.0,nan,903.395739952,916.164252722,normalVol
9562,WFM_WHOLE FOODS MARKET INC,7.0,cap3,6784.04719058,9951.92247155,increasingVol
2698,WFT_WEATHERFORD INTERNATIONAL PLC,2.0,nan,,,normalVol
4071,WFT_WEATHERFORD INTERNATIONAL PLC,3.0,nan,,,normalVol
5444,WFT_WEATHERFORD INTERNATIONAL PLC,4.0,nan,,,normalVol
6817,WFT_WEATHERFORD INTERNATIONAL PLC,5.0,nan,,,normalVol
8190,WFT_WEATHERFORD INTERNATIONAL PLC,6.0,nan,,,normalVol
9563,WFT_WEATHERFORD INTERNATIONAL PLC,7.0,nan,4103.80660918,7284.31065218,increasingVol
2699,WHR_WHIRLPOOL CORP,2.0,cap4,1611.6253548,1513.56558333,normalVol
4072,WHR_WHIRLPOOL CORP,3.0,cap4,2028.90399507,2456.91709546,increasingVol
5445,WHR_WHIRLPOOL CORP,4.0,cap3,2802.94870755,4846.18173869,increasingVol
6818,WHR_WHIRLPOOL CORP,5.0,cap3,6132.68973294,9261.51999251,increasingVol
8191,WHR_WHIRLPOOL CORP,6.0,cap3,14280.5494181,14478.287848,normalVol
9564,WHR_WHIRLPOOL CORP,7.0,cap3,10312.666108,8038.15785143,decreacingVol
2700,WINN_WINN DIXIE STORES INC,2.0,nan,,,normalVol
4073,WINN_WINN DIXIE STORES INC,3.0,nan,,,normalVol
5446,WINN_WINN DIXIE STORES INC,4.0,nan,,,normalVol
6819,WINN_WINN DIXIE STORES INC,5.0,nan,18.0252941176,31.8980514706,increasingVol
8192,WINN_WINN DIXIE STORES INC,6.0,cap1,6613.28777435,8916.89562779,increasingVol
9565,WINN_WINN DIXIE STORES INC,7.0,nan,469.422423302,363.474794448,decreacingVol
2701,WIN_WINDSTREAM HOLDINGS INC,2.0,nan,,,normalVol
4074,WIN_WINDSTREAM HOLDINGS INC,3.0,nan,,,normalVol
5447,WIN_WINDSTREAM HOLDINGS INC,4.0,nan,,,normalVol
6820,WIN_WINDSTREAM HOLDINGS INC,5.0,nan,,,normalVol
8193,WIN_WINDSTREAM HOLDINGS INC,6.0,nan,,,normalVol
9566,WIN_WINDSTREAM HOLDINGS INC,7.0,nan,5642.42296944,11379.8343648,increasingVol
2702,WLA_WARNER LAMBERT CO,2.0,cap5,2223.45301932,1934.48724603,normalVol
4075,WLA_WARNER LAMBERT CO,3.0,cap5,1951.83217747,1834.64952,normalVol
5448,WLA_WARNER LAMBERT CO,4.0,nan,1741.33107319,1645.36977097,normalVol
6821,WLA_WARNER LAMBERT CO,5.0,nan,,,normalVol
8194,WLA_WARNER LAMBERT CO,6.0,nan,,,normalVol
9567,WLA_WARNER LAMBERT CO,7.0,nan,,,normalVol
2703,WLB_WESTMORELAND COAL CO,2.0,nan,,,normalVol
4076,WLB_WESTMORELAND COAL CO,3.0,nan,,,normalVol
5449,WLB_WESTMORELAND COAL CO,4.0,nan,375.979926568,1380.79982714,increasingVol
6822,WLB_WESTMORELAND COAL CO,5.0,cap1,1243.19459771,2870.86696427,increasingVol
8195,WLB_WESTMORELAND COAL CO,6.0,cap1,2725.32212794,1964.97257177,decreacingVol
9568,WLB_WESTMORELAND COAL CO,7.0,cap1,2154.07636015,9391.23153051,increasingVol
2704,WLL_WILLAMETTE INDUSTRIES INC,2.0,nan,,,normalVol
4077,WLL_WILLAMETTE INDUSTRIES INC,3.0,nan,,1.32298114164,normalVol
5450,WLL_WILLAMETTE INDUSTRIES INC,4.0,cap3,1407.31657813,3139.47060878,increasingVol
6823,WLL_WILLAMETTE INDUSTRIES INC,5.0,nan,726.549872588,41.1467472985,decreacingVol
8196,WLL_WILLAMETTE INDUSTRIES INC,6.0,nan,,,normalVol
9569,WLL_WILLAMETTE INDUSTRIES INC,7.0,nan,,,normalVol
2705,WLP_WELLPOINT HEALTH NETWORKS INC,2.0,nan,,,normalVol
4078,WLP_WELLPOINT HEALTH NETWORKS INC,3.0,nan,3932.42207784,2057.81822812,decreacingVol
5451,WLP_WELLPOINT HEALTH NETWORKS INC,4.0,nan,,,normalVol
6824,WLP_WELLPOINT HEALTH NETWORKS INC,5.0,nan,,,normalVol
8197,WLP_WELLPOINT HEALTH NETWORKS INC,6.0,nan,,,normalVol
9570,WLP_WELLPOINT HEALTH NETWORKS INC,7.0,nan,,,normalVol
2706,WLP_WELLPOINT HEALTH NETWRKS INC NEW,2.0,nan,,,normalVol
4079,WLP_WELLPOINT HEALTH NETWRKS INC NEW,3.0,nan,116.261255494,399.785729334,increasingVol
5452,WLP_WELLPOINT HEALTH NETWRKS INC NEW,4.0,cap3,2837.49259444,5930.73505543,increasingVol
6825,WLP_WELLPOINT HEALTH NETWRKS INC NEW,5.0,nan,4159.74617211,3009.08743713,decreacingVol
8198,WLP_WELLPOINT HEALTH NETWRKS INC NEW,6.0,nan,,,normalVol
9571,WLP_WELLPOINT HEALTH NETWRKS INC NEW,7.0,nan,,,normalVol
2707,WLTW_WILLIS TOWERS WATSON PUB LTD CO,2.0,nan,,,normalVol
4080,WLTW_WILLIS TOWERS WATSON PUB LTD CO,3.0,nan,,,normalVol
5453,WLTW_WILLIS TOWERS WATSON PUB LTD CO,4.0,nan,,,normalVol
6826,WLTW_WILLIS TOWERS WATSON PUB LTD CO,5.0,nan,,,normalVol
8199,WLTW_WILLIS TOWERS WATSON PUB LTD CO,6.0,nan,,,normalVol
9572,WLTW_WILLIS TOWERS WATSON PUB LTD CO,7.0,nan,794.502361377,636.864864834,decreacingVol
2708,WMB_WILLIAMS COS,2.0,cap3,2981.5528317,2158.02850291,decreacingVol
4081,WMB_WILLIAMS COS,3.0,cap3,2720.00300201,2219.66404436,decreacingVol
5454,WMB_WILLIAMS COS,4.0,cap5,2272.34147861,2832.28655997,increasingVol
6827,WMB_WILLIAMS COS,5.0,cap4,6305.44590502,4333.8507177,decreacingVol
8200,WMB_WILLIAMS COS,6.0,cap4,7401.61650974,7806.35771357,normalVol
9573,WMB_WILLIAMS COS,7.0,cap4,6485.07733949,8033.79292317,increasingVol
2709,WMT_WAL MART STORES INC,2.0,cap5,865.630237341,788.645646478,normalVol
4082,WMT_WAL MART STORES INC,3.0,cap5,778.398771663,904.323388257,normalVol
5455,WMT_WAL MART STORES INC,4.0,cap5,998.742042565,1045.42560936,normalVol
6828,WMT_WAL MART STORES INC,5.0,cap5,1290.78802634,1888.74206624,increasingVol
8201,WMT_WAL MART STORES INC,6.0,cap5,3306.93650612,2302.18210123,decreacingVol
9574,WMT_WAL MART STORES INC,7.0,cap5,1472.93222148,1713.05333914,normalVol
2710,WMX_WASTE MANAGEMENT INC NEW,2.0,nan,,,normalVol
4083,WMX_WASTE MANAGEMENT INC NEW,3.0,nan,,,normalVol
5456,WMX_WASTE MANAGEMENT INC NEW,4.0,nan,788.901693228,677.804344414,normalVol
6829,WMX_WASTE MANAGEMENT INC NEW,5.0,nan,,,normalVol
8202,WMX_WASTE MANAGEMENT INC NEW,6.0,nan,,,normalVol
9575,WMX_WASTE MANAGEMENT INC NEW,7.0,nan,,,normalVol
2711,WMX_WASTE MANAGEMENT INC,2.0,cap5,1844.56063725,1457.4644142,decreacingVol
4084,WMX_WASTE MANAGEMENT INC,3.0,nan,410.787661831,376.999894396,normalVol
5457,WMX_WASTE MANAGEMENT INC,4.0,nan,,,normalVol
6830,WMX_WASTE MANAGEMENT INC,5.0,nan,,,normalVol
8203,WMX_WASTE MANAGEMENT INC,6.0,nan,,,normalVol
9576,WMX_WASTE MANAGEMENT INC,7.0,nan,,,normalVol
2712,WM_WASHINGTON MUTUAL INC,2.0,nan,,,normalVol
4085,WM_WASHINGTON MUTUAL INC,3.0,nan,,,normalVol
5458,WM_WASHINGTON MUTUAL INC,4.0,nan,1498.84142761,2208.51797979,increasingVol
6831,WM_WASHINGTON MUTUAL INC,5.0,cap5,2881.45022065,2627.12939405,normalVol
8204,WM_WASHINGTON MUTUAL INC,6.0,nan,2485.20429447,13764.9184418,increasingVol
9577,WM_WASHINGTON MUTUAL INC,7.0,nan,,,normalVol
2713,WM_WASTE MANAGEMENT INC DEL,2.0,nan,,,normalVol
4086,WM_WASTE MANAGEMENT INC DEL,3.0,nan,,,normalVol
5459,WM_WASTE MANAGEMENT INC DEL,4.0,nan,,,normalVol
